tournaments.RoundRobinTournament
AIs
	UECD-Best
	UECD-Rushed
	GridNet
	UECD-TopFeats
	UECD-AllFeats
	RandomBiasedAI
	POLightRush
	POWorkerRush
	NaiveMCTS
	CoacAI
	Mayari
	MixedBot
	Tiamat
	Droplet
	ObiBotKenobi
	StrategyTactics
	TMA
	RAISocketAI
	UtsImass
maps
	maps/open_competition/basesWorkers16x16A.xml	maxGameLength=4000
iterations	5
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	3600000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout	ai1_time_ns	ai2_time_ns
4	0	5	3	1116	1	-1	-1	459763	11003042783
0	0	8	14	795	1	-1	-1	59256549715	234795657
1	0	8	14	1734	1	-1	-1	115282860535	647677904
2	0	8	14	750	1	-1	-1	57526143969	192361482
3	0	8	14	915	1	-1	-1	60783158768	231259664
4	0	8	14	1228	1	-1	-1	82029948338	378411262
0	0	14	11	445	0	-1	-1	88332492	3982297396
1	0	14	11	415	0	-1	-1	68468646	3711977877
2	0	14	11	1021	1	-1	-1	268599613	17344168027
3	0	14	11	745	0	-1	-1	179593387	8979530154
4	0	14	11	485	0	-1	-1	80140879	4242568667
0	0	8	17	595	1	-1	-1	32669239399	11987832440
1	0	8	17	653	1	-1	-1	38242977575	13524791957
2	0	8	17	705	1	-1	-1	31378689940	14256105455
3	0	8	17	615	1	-1	-1	32473789741	12601692863
4	0	8	17	718	1	-1	-1	38374108114	14588725998
0	0	17	14	653	0	-1	-1	13424931984	131787952
1	0	17	14	858	0	-1	-1	17911440345	187861136
2	0	17	14	705	0	-1	-1	14083711479	146238643
3	0	17	14	875	0	-1	-1	17384018906	200865502
4	0	17	14	638	0	-1	-1	12693574368	121451833
0	0	7	13	3495	0	-1	-1	137087122	34651131343
1	0	7	13	3530	0	-1	-1	37642355	35514731777
2	0	7	13	3620	0	-1	-1	33079706	35956898432
3	0	7	13	3520	0	-1	-1	25370022	35748862765
4	0	7	13	3605	0	-1	-1	25030264	37064147392
0	0	16	13	955	0	-1	-1	63644041	9860835843
1	0	16	13	990	0	-1	-1	26636361	9496874826
2	0	16	13	840	0	-1	-1	175177488	8377039267
3	0	16	13	853	0	-1	-1	21076937	8588409950
4	0	16	13	955	0	-1	-1	22209368	9072686227
0	0	17	0	1085	1	-1	-1	33999431767	11877836944
1	0	17	0	1075	1	-1	-1	25604744826	11735361156
2	0	17	0	1355	1	-1	-1	29830873829	19136263565
3	0	17	0	1346	0	-1	-1	30200874035	18589950790
4	0	17	0	1075	1	-1	-1	24814048290	11735361156
0	0	0	9	905	0	-1	-1	9825957857	69169648
1	0	0	9	905	0	-1	-1	9825957857	15496842
2	0	0	9	905	0	-1	-1	9825957857	13809030
3	0	0	9	905	0	-1	-1	9825957857	13709937
4	0	0	9	905	0	-1	-1	9825957857	12592350
0	0	10	16	1605	1	-1	-1	222248837	44514064
1	0	10	16	1010	1	-1	-1	108542086	29158678
2	0	10	16	1056	1	-1	-1	85792751	19633656
3	0	10	16	1327	1	-1	-1	92276472	24629905
4	0	10	16	1061	1	-1	-1	50405537	13085396
0	0	7	1	315	1	-1	-1	4052962	3840513777
1	0	7	1	315	1	-1	-1	1186674	3840513777
2	0	7	1	315	1	-1	-1	966693	3840513777
3	0	7	1	315	1	-1	-1	881909	3840513777
4	0	7	1	315	1	-1	-1	877535	3840513777
0	0	3	17	626	1	-1	-1	6572508739	18981313169
1	0	3	17	725	1	-1	-1	7798073758	15752993114
2	0	3	17	908	1	-1	-1	11373570468	18072628279
3	0	3	17	897	1	-1	-1	10874219576	18089755010
4	0	3	17	856	1	-1	-1	9864162163	17542555479
0	0	8	1	1580	0	-1	-1	70751312106	18107746171
1	0	8	1	3065	1	-1	-1	101273439624	58056109043
2	0	8	1	1160	0	-1	-1	44476789085	11743618104
3	0	8	1	2755	1	-1	-1	87263566604	44278209150
4	0	8	1	1275	0	-1	-1	54281889477	13249347413
0	0	1	4	4000	-1	-1	-1	36222287120	30874204190
1	0	1	4	4000	-1	-1	-1	36222287120	30874204190
2	0	1	4	4000	-1	-1	-1	36222287120	30874204190
3	0	1	4	4000	-1	-1	-1	36222287120	30874204190
4	0	1	4	4000	-1	-1	-1	36222287120	30874204190
0	0	1	9	285	0	-1	-1	2558822224	21474118
1	0	1	9	285	0	-1	-1	2558822224	5196156
2	0	1	9	285	0	-1	-1	2558822224	4891222
3	0	1	9	285	0	-1	-1	2558822224	4806236
4	0	1	9	285	0	-1	-1	2558822224	4486911
0	0	14	18	1275	1	-1	-1	295030816	1941978365
1	0	14	18	1174	1	-1	-1	282252544	1971022525
2	0	14	18	1110	1	-1	-1	230426266	1663266785
3	0	14	18	996	1	-1	-1	189005803	1568728855
4	0	14	18	898	1	-1	-1	182819351	1410294652
0	0	16	4	1220	0	-1	-1	89528668	9508090067
1	0	16	4	1220	0	-1	-1	12710599	9508090067
2	0	16	4	1220	0	-1	-1	11063527	9508090067
3	0	16	4	1220	0	-1	-1	10333778	9508090067
4	0	16	4	1220	0	-1	-1	10227438	9508090067
0	0	9	14	1553	1	-1	-1	93626139	461388684
1	0	9	14	1540	1	-1	-1	80366927	450138093
2	0	9	14	1755	0	-1	-1	64994429	374767402
3	0	9	14	701	1	-1	-1	14125960	133640262
4	0	9	14	760	1	-1	-1	14133986	144665114
0	0	3	4	4000	-1	-1	-1	39743624270	33340525660
1	0	3	4	4000	-1	-1	-1	39743624270	33340525660
2	0	3	4	4000	-1	-1	-1	39743624270	33340525660
3	0	3	4	4000	-1	-1	-1	39743624270	33340525660
4	0	3	4	4000	-1	-1	-1	39743624270	33340525660
0	0	12	6	940	0	-1	-1	21421424733	7358593
1	0	12	6	987	1	-1	-1	14847246313	6706499
2	0	12	6	1111	0	-1	-1	30499041837	5684073
3	0	12	6	1132	0	-1	-1	28201856551	5764098
4	0	12	6	2170	0	-1	-1	63170010280	15460309
0	0	10	2	790	0	-1	-1	72253345	648540468
1	0	10	2	790	0	-1	-1	39385201	648540468
2	0	10	2	790	0	-1	-1	37560170	648540468
3	0	10	2	790	0	-1	-1	36559710	648540468
4	0	10	2	790	0	-1	-1	36374304	648540468
0	0	1	11	315	0	-1	-1	2845433928	2800638259
1	0	1	11	315	0	-1	-1	2845433928	2807890808
2	0	1	11	305	0	-1	-1	2723861845	2711713009
3	0	1	11	315	0	-1	-1	2845433928	2804202560
4	0	1	11	315	0	-1	-1	2845433928	2805307389
