tournaments.RoundRobinTournament
AIs
	UECD-Best
	UECD-Rushed
	GridNet
	UECD-TopFeats
	UECD-AllFeats
	RandomBiasedAI
	LightRush
	WorkerRush
	NaiveMCTS
	CoacAI
	Mayari
	MixedBot
	Tiamat
	Droplet
	ObiBotKenobi
	StrategyTactics
	TMA
	RAISocketAI
	UtsImass
maps
	maps/open_competition/basesWorkers16x16A.xml	maxGameLength=4000
iterations	5
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	3600000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout	ai1_time_ns	ai2_time_ns
3	0	18	7	670	1	-1	-1	1531138502	6174341
4	0	18	7	670	1	-1	-1	1520224513	5756816
0	0	6	14	1017	1	-1	-1	24092529	198793310
1	0	6	14	860	1	-1	-1	8150405	185167975
2	0	6	14	872	1	-1	-1	4709798	205769509
3	0	6	14	790	1	-1	-1	4080817	159531948
4	0	6	14	814	1	-1	-1	3535750	173909363
0	0	7	3	1235	1	-1	-1	14975822	14415577665
1	0	7	3	1235	1	-1	-1	5239944	14415577665
2	0	7	3	1235	1	-1	-1	4606988	14415577665
3	0	7	3	1235	1	-1	-1	4347428	14415577665
4	0	7	3	1235	1	-1	-1	4242543	14415577665
0	0	16	6	958	0	-1	-1	50512009	9901956
1	0	16	6	958	0	-1	-1	31228807	8127682
2	0	16	6	958	0	-1	-1	16802410	4628659
3	0	16	6	958	0	-1	-1	15430880	3877820
4	0	16	6	958	0	-1	-1	15010707	3555341
0	0	9	1	291	1	-1	-1	22579468	3154343781
1	0	9	1	291	1	-1	-1	4896072	3154343781
2	0	9	1	291	1	-1	-1	3964683	3154343781
3	0	9	1	291	1	-1	-1	3842654	3154343781
4	0	9	1	291	1	-1	-1	5019552	3154343781
0	0	2	1	730	0	-1	-1	584802718	7210393476
1	0	2	1	730	0	-1	-1	584802718	7210393476
2	0	2	1	730	0	-1	-1	584802718	7210393476
3	0	2	1	730	0	-1	-1	584802718	7210393476
4	0	2	1	730	0	-1	-1	584802718	7210393476
0	0	11	9	1898	1	-1	-1	34700219249	163199565
1	0	11	9	1935	1	-1	-1	31122799689	121540273
2	0	11	9	1255	1	-1	-1	16223016511	57232624
3	0	11	9	1314	1	-1	-1	18055577870	50838047
4	0	11	9	2020	1	-1	-1	30787209241	83943017
0	0	9	18	970	1	-1	-1	94217854	3385180731
1	0	9	18	925	1	-1	-1	71847716	3315137514
2	0	9	18	970	1	-1	-1	47304673	3041422385
3	0	9	18	970	1	-1	-1	46881222	2940030610
4	0	9	18	970	1	-1	-1	44178628	2989414299
0	0	1	14	935	1	-1	-1	19874950570	161231480
1	0	1	14	745	1	-1	-1	8958207043	121128352
2	0	1	14	725	1	-1	-1	8590734531	115890136
3	0	1	14	745	1	-1	-1	8958207043	121278816
4	0	1	14	726	1	-1	-1	8611588770	116660926
0	0	15	13	1545	1	-1	-1	147450796339	17199702155
1	0	15	13	3440	1	-1	-1	311941280906	37778862737
2	0	15	13	3370	0	-1	-1	330109755982	40902798121
3	0	15	13	4000	-1	-1	-1	398309790657	41304932254
4	0	15	13	3320	0	-1	-1	316281650763	36350350792
0	0	2	14	906	0	-1	-1	730622927	239615552
1	0	2	14	1435	1	-1	-1	1619511153	459830755
2	0	2	14	1636	1	-1	-1	2378666448	456048249
3	0	2	14	1100	1	-1	-1	931011915	313695300
4	0	2	14	1055	0	-1	-1	872816243	247004052
0	0	5	10	1017	1	-1	-1	15652748	226856952
1	0	5	10	949	1	-1	-1	4425685	228608724
2	0	5	10	901	1	-1	-1	1701005	128081940
3	0	5	10	992	1	-1	-1	2026129	188895238
4	0	5	10	852	1	-1	-1	1270965	103092337
0	0	6	0	735	1	-1	-1	7896523	5565115805
1	0	6	0	735	1	-1	-1	1969611	5565115805
2	0	6	0	735	1	-1	-1	1566869	5565115805
3	0	6	0	735	1	-1	-1	1532150	5565115805
4	0	6	0	735	1	-1	-1	1481066	5565115805
0	0	10	11	1065	1	-1	-1	141957538	19454575746
1	0	10	11	965	1	-1	-1	88515437	16911101647
2	0	10	11	1278	0	-1	-1	136839673	17820546004
3	0	10	11	835	1	-1	-1	63132071	13183155903
4	0	10	11	945	1	-1	-1	65787535	15375258867
0	0	7	16	865	1	-1	-1	24616343	17718632
1	0	7	16	865	1	-1	-1	13505590	15470569
2	0	7	16	865	1	-1	-1	10238184	7702049
3	0	7	16	865	1	-1	-1	8111747	6632130
4	0	7	16	865	1	-1	-1	7513105	6309272
0	0	14	13	875	0	-1	-1	266890269	9697253782
1	0	14	13	880	0	-1	-1	185942769	9375601353
2	0	14	13	855	0	-1	-1	178302224	9078017679
3	0	14	13	865	0	-1	-1	199813119	8074162452
4	0	14	13	827	0	-1	-1	183027105	8869386862
0	0	8	3	1522	1	-1	-1	63763464722	20117939231
1	0	8	3	1440	1	-1	-1	74251539758	18292333305
2	0	8	3	1655	1	-1	-1	102728971544	28376164002
3	0	8	3	1507	1	-1	-1	66018159211	19773846138
4	0	8	3	1446	1	-1	-1	83515769237	18365333275
0	0	17	2	425	0	-1	-1	15078405008	422346546
1	0	17	2	425	0	-1	-1	9266727807	422346546
2	0	17	2	425	0	-1	-1	8927897126	422346546
3	0	17	2	445	0	-1	-1	9320157312	498989626
4	0	17	2	425	0	-1	-1	8868043169	422346546
0	0	12	9	1640	1	-1	-1	25472954435	147473299
1	0	12	9	1015	1	-1	-1	14550348443	52872952
2	0	12	9	1405	1	-1	-1	23079259980	63881674
3	0	12	9	1292	1	-1	-1	22789372278	47052569
4	0	12	9	1150	0	-1	-1	22754153774	31898347
0	0	14	5	486	0	-1	-1	77739372	761013
1	0	14	5	693	0	-1	-1	132340205	1188880
2	0	14	5	705	0	-1	-1	158540249	609824
3	0	14	5	755	0	-1	-1	157816333	577251
4	0	14	5	661	0	-1	-1	122935866	313658
0	0	0	14	1236	0	-1	-1	14542549382	240679233
1	0	0	14	1091	0	-1	-1	11164044467	178829415
2	0	0	14	891	0	-1	-1	8207673924	125707200
3	0	0	14	971	0	-1	-1	9141898809	195069749
4	0	0	14	1337	0	-1	-1	18938577775	212157931
0	0	14	0	1141	1	-1	-1	228275984	12792612477
1	0	14	0	766	1	-1	-1	115717909	7360728437
2	0	14	0	1091	1	-1	-1	218280934	11676275641
3	0	14	0	1152	1	-1	-1	182269558	13339380804
4	0	14	0	936	1	-1	-1	136551544	9381970828
0	0	17	11	476	0	-1	-1	10341169408	4270111867
1	0	17	11	537	0	-1	-1	11350046872	4721425089
2	0	17	11	525	0	-1	-1	10928437704	5089715368
3	0	17	11	445	0	-1	-1	9326667491	3994810233
4	0	17	11	475	0	-1	-1	9983630620	4271788421
0	0	2	17	651	1	-1	-1	492820463	22793288150
1	0	2	17	886	1	-1	-1	975478045	19245318503
2	0	2	17	743	1	-1	-1	612903393	15507499434
3	0	2	17	853	1	-1	-1	849149134	17768812096
4	0	2	17	748	1	-1	-1	618836753	15520590732
0	0	10	4	1111	0	-1	-1	207130586	13120063771
1	0	10	4	935	1	-1	-1	90217706	8102506493
2	0	10	4	930	1	-1	-1	80051768	8047119801
3	0	10	4	985	1	-1	-1	100626526	8773501557
4	0	10	4	1031	1	-1	-1	124370997	9852258565
0	0	13	4	485	0	-1	-1	6274217879	4908901105
1	0	13	4	2895	1	-1	-1	33433736223	69628682046
2	0	13	4	1755	1	-1	-1	20933373376	21363453451
3	0	13	4	1365	1	-1	-1	15612566455	15525233673
4	0	13	4	2012	1	-1	-1	24121600448	27076888863
0	0	4	11	635	0	-1	-1	5981464547	7283683082
1	0	4	11	615	0	-1	-1	5769208188	6924521566
2	0	4	11	655	0	-1	-1	6267491463	10244918316
3	0	4	11	895	0	-1	-1	15234202635	15074897461
4	0	4	11	695	0	-1	-1	7097738772	8002071597
0	0	7	17	1059	1	-1	-1	27256989	22969954368
1	0	7	17	1325	1	-1	-1	22693783	28224458459
2	0	7	17	959	1	-1	-1	10769318	20088809725
3	0	7	17	2025	1	-1	-1	29190192	43185256936
4	0	7	17	1710	0	-1	-1	20398986	35801979559
0	0	1	13	1790	1	-1	-1	27565342166	20416291214
1	0	1	13	326	0	-1	-1	2749408000	3198481078
2	0	1	13	2016	0	-1	-1	36320455806	26380838043
3	0	1	13	315	0	-1	-1	2636892257	3100014016
4	0	1	13	1130	0	-1	-1	14133114539	11197365945
