tournaments.RoundRobinTournament
AIs
	UECD-Best
	UECD-Rushed
	GridNet
	UECD-TopFeats
	UECD-AllFeats
	RandomBiasedAI
	POLightRush
	POWorkerRush
	NaiveMCTS
	CoacAI
	Mayari
	MixedBot
	Tiamat
	Droplet
	ObiBotKenobi
	StrategyTactics
	TMA
	RAISocketAI
	UtsImass
maps
	maps/open_competition/basesWorkers16x16A.xml	maxGameLength=4000
iterations	5
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	3600000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout	ai1_time_ns	ai2_time_ns
3	0	4	3	1135	1	-1	-1	13282413274	10783032946
4	0	4	3	1135	1	-1	-1	13282413274	10783032946
0	0	15	1	606	1	-1	-1	15514011933	6208646571
1	0	15	1	936	1	-1	-1	24615293441	12113172501
2	0	15	1	4000	-1	-1	-1	43637006166	161295048571
3	0	15	1	883	0	-1	-1	27488311669	10548764601
4	0	15	1	786	1	-1	-1	18390929245	8851905735
0	0	1	17	528	1	-1	-1	4623985778	15531916932
1	0	1	17	590	1	-1	-1	5286381385	12739564331
2	0	1	17	616	1	-1	-1	5648702094	12124416298
3	0	1	17	612	1	-1	-1	5578571132	12049556754
4	0	1	17	693	1	-1	-1	8646571672	13733615354
0	0	16	9	1790	1	-1	-1	80727870	317364866
1	0	16	9	1751	1	-1	-1	38870087	172432628
2	0	16	9	1751	1	-1	-1	21311964	90440986
3	0	16	9	1751	1	-1	-1	18337656	78175624
4	0	16	9	1751	1	-1	-1	17132420	72650142
0	0	15	18	720	1	-1	-1	44988376542	1687416446
1	0	15	18	735	1	-1	-1	45188715534	1669079625
2	0	15	18	710	1	-1	-1	44250672977	1635685089
3	0	15	18	715	1	-1	-1	45325604636	1592624618
4	0	15	18	725	1	-1	-1	46065288605	1618978438
0	0	9	5	805	0	-1	-1	102747336	1672144
1	0	9	5	835	0	-1	-1	58802463	1159143
2	0	9	5	825	0	-1	-1	26829779	672433
3	0	9	5	855	0	-1	-1	26472962	673123
4	0	9	5	815	0	-1	-1	20316810	523382
0	0	10	13	835	0	-1	-1	110260476	8267293589
1	0	10	13	1005	0	-1	-1	134225841	10563501380
2	0	10	13	1039	0	-1	-1	99721439	10658189766
3	0	10	13	1310	0	-1	-1	163052071	14945357959
4	0	10	13	998	0	-1	-1	70876991	10367776273
0	0	14	17	810	1	-1	-1	140134894	16612583372
1	0	14	17	800	1	-1	-1	122934817	19273006477
2	0	14	17	1012	1	-1	-1	157972628	21971820572
3	0	14	17	623	1	-1	-1	74858831	14278156079
4	0	14	17	869	1	-1	-1	125469842	19507507708
0	0	1	18	736	1	-1	-1	7809600504	2704614793
1	0	1	18	736	1	-1	-1	7809600504	2501109881
2	0	1	18	736	1	-1	-1	7809600504	2280520432
3	0	1	18	736	1	-1	-1	7809600504	2237931550
4	0	1	18	736	1	-1	-1	7809600504	2145814069
0	0	11	12	665	0	-1	-1	9537113038	7954071818
1	0	11	12	735	0	-1	-1	12073007332	8640083586
2	0	11	12	1380	0	-1	-1	27532172584	22093506592
3	0	11	12	1046	0	-1	-1	21142358259	15753099380
4	0	11	12	878	0	-1	-1	18506781614	13406422581
0	0	4	13	785	0	-1	-1	10811331398	8865490067
1	0	4	13	665	0	-1	-1	7450128809	7197666952
2	0	4	13	695	0	-1	-1	7912637331	6797377771
3	0	4	13	765	0	-1	-1	9894123695	8197680977
4	0	4	13	650	0	-1	-1	7250201521	7695629676
0	0	3	18	1181	1	-1	-1	10801603263	3163110023
1	0	3	18	1181	1	-1	-1	10801603263	2940813450
2	0	3	18	1181	1	-1	-1	10801603263	2908905403
3	0	3	18	1181	1	-1	-1	10801603263	2839720905
4	0	3	18	1181	1	-1	-1	10801603263	2835407992
0	0	0	13	1155	0	-1	-1	16492381282	13355088821
1	0	0	13	695	0	-1	-1	7053881792	8294196713
2	0	0	13	925	0	-1	-1	10519131636	9995647242
3	0	0	13	875	0	-1	-1	9636822816	8698073581
4	0	0	13	1407	0	-1	-1	31132419068	16785512304
0	0	13	14	924	1	-1	-1	10597311860	173754552
1	0	13	14	816	1	-1	-1	8170539151	123935607
2	0	13	14	795	1	-1	-1	9066219098	122776830
3	0	13	14	817	1	-1	-1	8373107845	117963553
4	0	13	14	875	1	-1	-1	8665223158	126449234
0	0	2	4	4000	-1	-1	-1	3735432819	43503327471
1	0	2	4	4000	-1	-1	-1	3735432819	43503327471
2	0	2	4	4000	-1	-1	-1	3735432819	43503327471
3	0	2	4	4000	-1	-1	-1	3735432819	43503327471
4	0	2	4	4000	-1	-1	-1	3735432819	43503327471
0	0	0	18	1125	0	-1	-1	12179405319	5201195566
