tournaments.RoundRobinTournament
AIs
	UECD-MultiMap
	UECD-SingleMap-Best
	RandomBiasedAI
	LightRush
	WorkerRush
	NaiveMCTS
	CoacAI
	Mayari
	MixedBot
	Tiamat
	Droplet
	ObiBotKenobi
	StrategyTactics
	TMA
	RAISocketAI
	UtsImass
maps
	maps/open_competition/basesWorkers8x8A.xml	maxGameLength=3000
	maps/open_competition/FourBasesWorkers8x8.xml	maxGameLength=3000
	maps/open_competition/NoWhereToRun9x8.xml	maxGameLength=4000
	maps/open_competition/basesWorkers16x16A.xml	maxGameLength=4000
	maps/open_competition/TwoBasesBarracks16x16.xml	maxGameLength=4000
iterations	5
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	3600000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout	ai1_time_ns	ai2_time_ns
1	0	0	10	705	0	-1	-1	153493609000	7198802822
2	0	0	10	475	1	-1	-1	117194293744	5811982120
3	0	0	10	980	1	-1	-1	283279990907	12587492297
4	0	0	10	800	0	-1	-1	186061146297	8897441200
0	0	10	5	940	1	-1	-1	9273345406	93201927891
1	0	10	5	925	0	-1	-1	10490846537	82536727955
2	0	10	5	755	0	-1	-1	10384002506	61061718257
3	0	10	5	1535	0	-1	-1	19048354166	132922529224
4	0	10	5	305	0	-1	-1	4694731109	19585949682
0	3	8	1	630	1	-1	-1	6345469306	61048766051
1	3	8	1	596	1	-1	-1	6346887997	60363427633
2	3	8	1	645	1	-1	-1	6169187074	61441217927
3	3	8	1	675	1	-1	-1	6906777745	62386258049
4	3	8	1	870	1	-1	-1	11095481776	87448929172
0	0	1	3	219	0	-1	-1	5104595410	1212281
1	0	1	3	219	0	-1	-1	5104595410	194824
2	0	1	3	219	0	-1	-1	5104595410	133649
3	0	1	3	219	0	-1	-1	5104595410	119199
4	0	1	3	219	0	-1	-1	5104595410	119853
0	4	11	4	425	0	-1	-1	129125943	3615090
1	4	11	4	461	0	-1	-1	147270252	4241127
2	4	11	4	645	0	-1	-1	209559306	3553307
3	4	11	4	505	0	-1	-1	98749486	1954275
4	4	11	4	385	0	-1	-1	166209353	1162506
0	4	1	6	378	0	-1	-1	8958419013	29604804
1	4	1	6	378	0	-1	-1	8958419013	8396355
2	4	1	6	378	0	-1	-1	8958419013	7111950
3	4	1	6	378	0	-1	-1	8958419013	6203913
4	4	1	6	378	0	-1	-1	8958419013	6037144
0	4	3	1	475	0	-1	-1	5861444	12540069695
1	4	3	1	475	0	-1	-1	1926319	12540069695
2	4	3	1	475	0	-1	-1	1527015	12540069695
3	4	3	1	475	0	-1	-1	1433922	12540069695
4	4	3	1	475	0	-1	-1	1280794	12540069695
0	4	13	6	771	0	-1	-1	22664956	64102983
1	4	13	6	771	0	-1	-1	16599466	59179242
2	4	13	6	771	0	-1	-1	6270532	33759224
3	4	13	6	771	0	-1	-1	5586428	31236017
4	4	13	6	771	0	-1	-1	5166964	29082112
0	2	15	10	2620	1	-1	-1	1499314110	50504392980
1	2	15	10	965	1	-1	-1	907704840	10355313350
2	2	15	10	2180	1	-1	-1	2732030159	31551823181
3	2	15	10	1170	1	-1	-1	848873182	12447270564
4	2	15	10	2345	1	-1	-1	3002611124	24689453270
0	3	13	6	1790	1	-1	-1	37682830	95123539
1	3	13	6	1751	1	-1	-1	28629536	97393339
2	3	13	6	1751	1	-1	-1	9635832	34402970
3	3	13	6	1751	1	-1	-1	8363308	29057128
4	3	13	6	1790	1	-1	-1	11039360	31012568
0	3	5	12	1603	1	-1	-1	120927797453	141595736876
1	3	5	12	2450	1	-1	-1	180253326418	188018032281
2	3	5	12	1479	0	-1	-1	145806368995	85889641770
3	3	5	12	2290	1	-1	-1	179168409351	180082751538
4	3	5	12	1555	1	-1	-1	112880716485	123599428336
0	3	12	3	1420	0	-1	-1	107706445057	11333797
1	3	12	3	1689	1	-1	-1	80503295304	25287842
2	3	12	3	2021	1	-1	-1	97888835167	25997087
3	3	12	3	1555	0	-1	-1	116278736943	11585289
4	3	12	3	2137	1	-1	-1	122905169747	19334998
0	1	13	8	295	0	-1	-1	8836287	3095665522
1	1	13	8	340	0	-1	-1	5166360	4681053651
2	1	13	8	330	0	-1	-1	6397902	3827159481
3	1	13	8	275	0	-1	-1	5949621	3102964701
4	1	13	8	305	0	-1	-1	4545768	3098439153
0	2	8	1	1015	0	-1	-1	19054564303	18515698503
1	2	8	1	1045	0	-1	-1	19175584169	18858957000
2	2	8	1	1055	0	-1	-1	15567667317	19690994755
3	2	8	1	1030	0	-1	-1	15852162226	18580505764
4	2	8	1	1030	0	-1	-1	17882084359	18580505764
