tournaments.RoundRobinTournament
AIs
	UECD-MultiMap
	UECD-SingleMap-Best
	RandomBiasedAI
	LightRush
	WorkerRush
	NaiveMCTS
	CoacAI
	Mayari
	MixedBot
	Tiamat
	Droplet
	ObiBotKenobi
	StrategyTactics
	TMA
	RAISocketAI
	UtsImass
maps
	maps/open_competition/basesWorkers8x8A.xml	maxGameLength=3000
	maps/open_competition/FourBasesWorkers8x8.xml	maxGameLength=3000
	maps/open_competition/NoWhereToRun9x8.xml	maxGameLength=4000
	maps/open_competition/basesWorkers16x16A.xml	maxGameLength=4000
	maps/open_competition/TwoBasesBarracks16x16.xml	maxGameLength=4000
iterations	5
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	3600000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout	ai1_time_ns	ai2_time_ns
0	3	12	15	395	1	-1	-1	25652182024	181754616
1	3	12	15	390	1	-1	-1	11963000522	138986976
2	3	12	15	390	1	-1	-1	25500817471	176625337
3	3	12	15	355	1	-1	-1	25240479905	147241602
4	3	12	15	390	1	-1	-1	25535716340	152127004
0	1	6	15	430	1	-1	-1	70033058	588520598
1	1	6	15	406	1	-1	-1	56243815	527941192
2	1	6	15	406	1	-1	-1	34681374	489304041
3	1	6	15	436	1	-1	-1	32853358	523253404
4	1	6	15	627	1	-1	-1	56713347	767737234
0	1	0	8	386	0	-1	-1	56402631021	3634804219
1	1	0	8	300	0	-1	-1	41187081497	3097887137
2	1	0	8	315	0	-1	-1	44018581063	3460281243
3	1	0	8	265	0	-1	-1	35161305322	3549519078
4	1	0	8	315	0	-1	-1	44018581063	2751395540
0	0	9	11	210	0	-1	-1	2602856809	1948333
1	0	9	11	210	0	-1	-1	2598224581	1269443
2	0	9	11	255	0	-1	-1	2890595592	2107917
3	0	9	11	240	0	-1	-1	3081029263	2077523
4	0	9	11	255	0	-1	-1	2888323683	1918693
0	4	1	0	609	1	-1	-1	34156968207	30544934484
1	4	1	0	609	1	-1	-1	34156968207	30544934484
2	4	1	0	609	1	-1	-1	34156968207	30544934484
3	4	1	0	609	1	-1	-1	34156968207	30544934484
4	4	1	0	609	1	-1	-1	34156968207	30544934484
0	4	13	3	749	0	-1	-1	659292497	7923471
1	4	13	3	749	0	-1	-1	666287260	6057165
2	4	13	3	749	0	-1	-1	386237569	2959702
3	4	13	3	749	0	-1	-1	355985857	2811261
4	4	13	3	749	0	-1	-1	350704961	2555713
0	0	1	10	255	1	-1	-1	6855380462	2989677802
1	0	1	10	255	1	-1	-1	6855380462	2999415415
2	0	1	10	285	1	-1	-1	8232195216	4193006258
3	0	1	10	255	1	-1	-1	6855380462	2999641311
4	0	1	10	255	1	-1	-1	6855380462	2999517648
0	1	12	15	285	1	-1	-1	19421645539	209567133
1	1	12	15	285	1	-1	-1	18783681806	193879484
2	1	12	15	255	1	-1	-1	17691445716	162177014
3	1	12	15	335	1	-1	-1	22016806817	229884627
4	1	12	15	255	1	-1	-1	16882489467	148981558
0	4	9	11	1008	0	-1	-1	30062012304	150347387
1	4	9	11	404	1	-1	-1	5655681024	218375582
2	4	9	11	686	1	-1	-1	10610205765	248076821
3	4	9	11	410	1	-1	-1	5018639304	75038020
4	4	9	11	565	1	-1	-1	7748095963	207349851
0	3	3	11	855	1	-1	-1	15702958	110109167
1	3	3	11	835	1	-1	-1	7012164	92144860
2	3	3	11	746	1	-1	-1	2848046	84442114
3	3	3	11	755	1	-1	-1	2708003	88271931
4	3	3	11	796	1	-1	-1	2420929	96439802
0	1	2	10	175	1	-1	-1	1744157	3086869048
1	1	2	10	185	1	-1	-1	480173	3296034228
2	1	2	10	270	1	-1	-1	1117946	4990527521
3	1	2	10	200	1	-1	-1	277956	3496592802
4	1	2	10	265	1	-1	-1	393324	4895631983
0	3	2	10	620	1	-1	-1	6918827	8265816040
1	3	2	10	405	1	-1	-1	736634	4792672405
2	3	2	10	430	1	-1	-1	635754	5093049853
3	3	2	10	505	1	-1	-1	684688	6091820148
4	3	2	10	605	1	-1	-1	901632	6905531564
0	0	5	9	980	0	-1	-1	92158028437	10450679210
1	0	5	9	855	1	-1	-1	71500152874	10249715881
2	0	5	9	820	1	-1	-1	70509857812	9771442843
3	0	5	9	1350	0	-1	-1	127834140667	13829413413
4	0	5	9	770	1	-1	-1	72046557116	8213526905
0	1	14	3	141	0	-1	-1	3460088440	1321034
1	1	14	3	140	0	-1	-1	1666539981	1124050
2	1	14	3	140	0	-1	-1	1589546680	756827
3	1	14	3	140	0	-1	-1	1553993582	732774
4	1	14	3	140	0	-1	-1	1523606174	713372
0	0	11	2	595	0	-1	-1	15847131	814549
1	0	11	2	555	0	-1	-1	8034020	653218
2	0	11	2	568	0	-1	-1	5198955	209944
3	0	11	2	535	0	-1	-1	5069069	193940
4	0	11	2	465	0	-1	-1	3658138	194504
0	0	6	15	505	0	-1	-1	54101774	259403382
1	0	6	15	511	0	-1	-1	46914994	264506890
2	0	6	15	511	0	-1	-1	27220893	222976753
3	0	6	15	355	1	-1	-1	10968667	147383262
4	0	6	15	506	0	-1	-1	23267151	205348137
0	0	8	5	1180	0	-1	-1	16892381648	85361359751
1	0	8	5	3000	-1	-1	-1	27332088592	295973002413
2	0	8	5	3000	-1	-1	-1	29693000967	286604776665
3	0	8	5	1345	0	-1	-1	14562479417	115537118803
4	0	8	5	1270	0	-1	-1	15841129897	101044912614
0	2	13	3	1920	0	-1	-1	1153627783	12503029
1	2	13	3	1920	0	-1	-1	1062125053	12177030
2	2	13	3	1920	0	-1	-1	661721844	5172284
3	2	13	3	1920	0	-1	-1	600083802	4106592
4	2	13	3	1920	0	-1	-1	598032900	3940911
0	2	2	7	690	1	-1	-1	6592444	47256022
1	2	2	7	715	1	-1	-1	2552053	49772898
2	2	2	7	875	1	-1	-1	2312555	32098934
3	2	2	7	1120	1	-1	-1	3363010	39641704
4	2	2	7	715	1	-1	-1	614693	19599076
0	0	10	11	260	0	-1	-1	3488261167	2410662
1	0	10	11	215	0	-1	-1	2795529903	1414826
2	0	10	11	240	0	-1	-1	2997541174	1266453
3	0	10	11	715	0	-1	-1	8673970037	4958437
4	0	10	11	275	0	-1	-1	3790083230	1934684
0	3	6	8	1530	0	-1	-1	119568747	20506902001
1	3	6	8	1197	0	-1	-1	76608388	16143019455
2	3	6	8	1465	0	-1	-1	50958305	21960305779
3	3	6	8	1494	0	-1	-1	35817586	22950090757
4	3	6	8	1365	0	-1	-1	30450168	19422817311
0	3	13	3	958	0	-1	-1	701337420	7649106
1	3	13	3	958	0	-1	-1	657565793	7782832
2	3	13	3	958	0	-1	-1	419896263	3071001
3	3	13	3	958	0	-1	-1	389134179	2748138
4	3	13	3	958	0	-1	-1	383855443	2483391
0	2	11	14	930	1	-1	-1	18066477	18752974612
1	2	11	14	862	1	-1	-1	9796604	9946937398
2	2	11	14	4000	-1	-1	-1	38875568	90570560318
3	2	11	14	1018	1	-1	-1	9321356	10100673926
4	2	11	14	695	1	-1	-1	4916585	6718845572
0	1	5	3	170	0	-1	-1	16533036717	1676987
1	1	5	3	195	0	-1	-1	19074192078	1833875
2	1	5	3	210	0	-1	-1	20573993839	1965554
3	1	5	3	140	0	-1	-1	13588485362	1378765
4	1	5	3	180	0	-1	-1	17594594705	1684793
0	3	9	11	935	1	-1	-1	15701508214	136453516
1	3	9	11	535	1	-1	-1	5741523550	56000512
2	3	9	11	418	1	-1	-1	3879382737	31582979
3	3	9	11	522	1	-1	-1	5355674514	52831149
4	3	9	11	1202	0	-1	-1	25736658407	154472908
0	1	3	11	175	1	-1	-1	3173579	4299873
1	1	3	11	195	1	-1	-1	2556161	5283422
2	1	3	11	150	1	-1	-1	797251	2983892
3	1	3	11	175	1	-1	-1	769399	3774524
4	1	3	11	145	1	-1	-1	646043	3168831
0	4	6	8	898	0	-1	-1	100085267	13937454959
1	4	6	8	697	1	-1	-1	54247525	17660157819
2	4	6	8	882	0	-1	-1	63379363	12855788547
3	4	6	8	469	0	-1	-1	18176370	5630348718
4	4	6	8	987	1	-1	-1	37753596	23441856029
0	0	11	14	571	1	-1	-1	9946926	9735089427
1	0	11	14	721	0	-1	-1	13035569	9356111762
2	0	11	14	255	1	-1	-1	1626603	2828527656
3	0	11	14	436	1	-1	-1	3712186	4779804069
4	0	11	14	775	1	-1	-1	6588094	8859589889
0	3	1	15	701	0	-1	-1	83527295754	458147649
1	3	1	15	801	0	-1	-1	101744707587	396114183
2	3	1	15	752	0	-1	-1	90293403142	319213427
3	3	1	15	790	0	-1	-1	97629513589	286046348
4	3	1	15	801	0	-1	-1	101744707587	286668241
0	2	13	0	923	1	-1	-1	427422825	46046279021
1	2	13	0	923	1	-1	-1	248110655	46046279021
2	2	13	0	923	1	-1	-1	210069477	46046279021
3	2	13	0	923	1	-1	-1	205030581	46046279021
4	2	13	0	923	1	-1	-1	202256984	46046279021
0	1	1	10	400	0	-1	-1	8392479970	5477358864
1	1	1	10	377	0	-1	-1	7558642814	4599030937
2	1	1	10	497	0	-1	-1	16750981904	7291864404
3	1	1	10	427	0	-1	-1	9950724977	7001600633
4	1	1	10	287	0	-1	-1	4848251867	3798632074
0	3	15	4	620	1	-1	-1	336372764	5806298
1	3	15	4	620	1	-1	-1	342811306	6220184
2	3	15	4	675	1	-1	-1	313344859	3727416
3	3	15	4	620	1	-1	-1	277810929	3005079
4	3	15	4	620	1	-1	-1	277249461	2639778
0	1	11	2	245	0	-1	-1	13462235	379740
1	1	11	2	185	0	-1	-1	6183843	276281
2	1	11	2	185	0	-1	-1	6487823	120511
3	1	11	2	175	0	-1	-1	6897004	144297
