tournaments.RoundRobinTournament
AIs
	multimap_small_200M_s1
	BestRL-350M
	RandomBiasedAI
	POLightRush
	POWorkerRush
	NaiveMCTS
	CoacAI
	Mayari
	MixedBot
	Tiamat
	Droplet
	ObiBotKenobi
	StrategyTactics
	TMA
	RAISocketAI
	UtsImass
maps
	maps/open_competition/basesWorkers8x8A.xml	maxGameLength=3000
	maps/open_competition/FourBasesWorkers8x8.xml	maxGameLength=3000
	maps/open_competition/NoWhereToRun9x8.xml	maxGameLength=4000
	maps/open_competition/basesWorkers16x16A.xml	maxGameLength=4000
	maps/open_competition/TwoBasesBarracks16x16.xml	maxGameLength=4000
iterations	5
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	3600000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout	ai1_time_ns	ai2_time_ns
1	3	1	12	670	0	-1	-1	16633316782	48268111774
2	3	1	12	697	0	-1	-1	18502203316	50431735814
3	3	1	12	686	0	-1	-1	17908742472	47758855191
4	3	1	12	695	0	-1	-1	18459288115	49522618281
0	4	2	5	1815	1	-1	-1	22834582	156406164045
1	4	2	5	2210	1	-1	-1	12341737	216527754497
2	4	2	5	785	1	-1	-1	2001596	69228756049
3	4	2	5	2985	1	-1	-1	15706351	278043487206
4	4	2	5	915	1	-1	-1	2015107	82942928004
0	4	4	6	725	1	-1	-1	17025180	82516497
1	4	4	6	725	1	-1	-1	11382190	75764820
2	4	4	6	725	1	-1	-1	4911660	39597482
3	4	4	6	725	1	-1	-1	4295753	35423856
4	4	4	6	725	1	-1	-1	3800369	33280874
0	2	14	13	819	0	-1	-1	9427336994	227890792
1	2	14	13	899	0	-1	-1	9828666719	239755551
2	2	14	13	897	0	-1	-1	9009920738	208636484
3	2	14	13	859	0	-1	-1	8380216457	173470977
4	2	14	13	793	0	-1	-1	7687368718	137514120
0	1	11	9	345	1	-1	-1	12788671	5251130754
1	1	11	9	290	1	-1	-1	7760486	4660225824
2	1	11	9	440	1	-1	-1	10205277	6613333779
3	1	11	9	520	0	-1	-1	12090713	6743681431
4	1	11	9	255	0	-1	-1	5498095	3577177873
0	0	0	2	595	0	-1	-1	20783035283	1029989
1	0	0	2	615	0	-1	-1	24725838776	227766
2	0	0	2	455	0	-1	-1	13585870452	158801
3	0	0	2	245	0	-1	-1	6012453462	53139
4	0	0	2	445	0	-1	-1	13474518936	121861
0	1	5	13	415	1	-1	-1	29085150262	237957046
1	1	5	13	390	1	-1	-1	27851650691	226647411
2	1	5	13	315	1	-1	-1	24764046693	149188411
3	1	5	13	470	1	-1	-1	37635344159	211854146
4	1	5	13	550	1	-1	-1	42140079178	249861347
0	0	5	13	1365	1	-1	-1	132590332214	499965005
1	0	5	13	1200	1	-1	-1	108270269996	460477458
2	0	5	13	1005	1	-1	-1	88796252580	375268544
3	0	5	13	725	1	-1	-1	64019986636	221728327
4	0	5	13	1275	1	-1	-1	122059180593	410831485
0	0	4	6	695	1	-1	-1	11936756	62909441
1	0	4	6	685	1	-1	-1	6598198	53439922
2	0	4	6	685	1	-1	-1	1919550	23111515
3	0	4	6	695	1	-1	-1	1782429	22695295
4	0	4	6	685	1	-1	-1	1388071	18376364
0	2	1	4	4000	-1	-1	-1	97739120915	45905108
1	2	1	4	4000	-1	-1	-1	97739120915	18725523
2	2	1	4	4000	-1	-1	-1	97739120915	16234267
3	2	1	4	4000	-1	-1	-1	97739120915	13058740
4	2	1	4	4000	-1	-1	-1	97739120915	12507895
0	0	15	0	510	1	-1	-1	219756871	14407679202
1	0	15	0	510	1	-1	-1	135554956	14407679202
2	0	15	0	520	1	-1	-1	139652230	14731704043
3	0	15	0	380	1	-1	-1	114057638	10687000910
4	0	15	0	510	1	-1	-1	111894689	14407679202
0	1	4	12	510	0	-1	-1	12588838	43581435063
1	1	4	12	810	1	-1	-1	14128681	79169246431
2	1	4	12	1185	1	-1	-1	19156826	116516975695
3	1	4	12	765	1	-1	-1	7882104	73519109645
4	1	4	12	1075	1	-1	-1	13225986	106569824700
0	2	1	12	1495	1	-1	-1	35359409384	59172000849
1	2	1	12	1490	1	-1	-1	35326737844	64802855642
2	2	1	12	1390	1	-1	-1	32960659490	56269550710
3	2	1	12	3725	0	-1	-1	165760029058	58779979974
4	2	1	12	2680	1	-1	-1	98969114212	95617780503
0	4	10	0	527	0	-1	-1	16551562585	8135550550
1	4	10	0	408	1	-1	-1	6987956348	6364366348
2	4	10	0	695	1	-1	-1	7890509713	15082037420
3	4	10	0	604	1	-1	-1	12981769545	9897683604
4	4	10	0	933	0	-1	-1	34265968041	27151396953
0	1	9	4	295	0	-1	-1	4785085096	3348374
1	1	9	4	295	0	-1	-1	4795901758	2788042
2	1	9	4	295	0	-1	-1	4775943133	1624371
3	1	9	4	295	0	-1	-1	4772364336	1442880
4	1	9	4	295	0	-1	-1	4786168616	1364235
0	0	13	15	310	0	-1	-1	117267046	98350920
1	0	13	15	310	0	-1	-1	101608459	93355939
2	0	13	15	460	0	-1	-1	125169857	129948941
3	0	13	15	460	0	-1	-1	105319112	119062727
4	0	13	15	470	0	-1	-1	92573922	111634335
0	0	1	7	266	1	-1	-1	3500420543	8554262
1	0	1	7	266	1	-1	-1	3500420543	1769861
2	0	1	7	266	1	-1	-1	3500420543	1378599
3	0	1	7	266	1	-1	-1	3500420543	1295830
4	0	1	7	266	1	-1	-1	3500420543	1264885
0	2	3	9	1170	1	-1	-1	20552772	17072529732
1	2	3	9	930	1	-1	-1	8209493	11963239612
2	2	3	9	930	1	-1	-1	3428895	11970147637
3	2	3	9	930	1	-1	-1	2842688	11976514813
4	2	3	9	1170	1	-1	-1	5449976	17097775726
0	1	4	6	736	1	-1	-1	20902178	142284167
1	1	4	6	445	1	-1	-1	7935157	76922464
2	1	4	6	445	1	-1	-1	3875552	48454800
3	1	4	6	615	1	-1	-1	6581388	80422680
4	1	4	6	616	1	-1	-1	4555282	64800242
0	4	1	12	628	1	-1	-1	21483331547	13034087834
1	4	1	12	452	1	-1	-1	6037680675	7694647350
2	4	1	12	430	1	-1	-1	5770554020	7757567227
3	4	1	12	442	1	-1	-1	5886330401	7560121313
4	4	1	12	462	1	-1	-1	6435405131	7523209671
0	1	11	13	445	0	-1	-1	18188238	168759214
1	1	11	13	480	1	-1	-1	11449315	234132232
2	1	11	13	606	0	-1	-1	19944330	212364197
3	1	11	13	821	0	-1	-1	19953639	271266593
4	1	11	13	418	1	-1	-1	8575048	126126656
