
============================================================
  PPO + unet_entity_cbam_deep  —  MicroRTS
============================================================
  Exp name:     feats_buildtime_rewards_s3
  Seed:         3
  Architecture: unet_entity_cbam_deep (channels=48) (4,722,491 params)
  Opponents:    diverse (rush_per_type=2)
  Bot envs:     24
  Opp log win:  50
  Self-play:    0
  Map:          maps/open_competition/basesWorkers16x16A.xml
  Max steps:    4000
  Partial obs:  False
  P0/P1:        alternate each episode
  Total steps:  50,000,000
  Batch size:   12288 (512 steps x 24 envs)
  Minibatches:  3
  PPO epochs:   2
  Updates:      4069
  LR:           0.00025 -> 0.0 (annealed)
  Gamma:        0.99
  GAE lambda:   0.95
  Clip coef:    0.1
  Clip vloss:   True
  Max grad:     0.5
  Norm adv:     True
  Entropy:      0.01 -> 0.001
  Reward:       [10.0, 1.0, 1.0, 0.2, 0.2, 1.0, 4.0, 6.0, 5.25, 0.0]
  VF coef:      0.5
  Device:       cuda
  Checkpoints:  2
  Run dir:      /home/users/m/d/mdelsart/MasterThesis/outputs/runs/feats_buildtime_rewards_s3
============================================================

Device: cuda
Config: /home/users/m/d/mdelsart/MasterThesis/outputs/runs/feats_buildtime_rewards_s3/config.json

  step=  13,440  1 eps: POWor:1L P0  ret=  12.00  len=  560  WR[warming up...]
  step=  34,368  1 eps: POLig:1L P1  ret=  -1.80  len=  752  WR[warming up...]
  step=  38,088  1 eps: CoacA:1L P1  ret=  18.20  len=  811  WR[warming up...]
  step=  40,560  1 eps: POWor:1L P1  ret=  38.00  len=  855  WR[warming up...]
  step=  41,016  1 eps: CoacA:1L P1  ret=  25.00  len=  818  WR[warming up...]
  step=  41,040  1 eps: CoacA:1L P1  ret=  17.00  len=  763  WR[warming up...]
  step=  41,976  1 eps: CoacA:1L P1  ret=  20.00  len=  861  WR[warming up...]
  step=  42,072  1 eps: Mayar:1L P1  ret=  32.00  len= 1040  WR[warming up...]
  step=  42,480  1 eps: CoacA:1L P1  ret=  20.00  len=  865  WR[warming up...]
  step=  42,648  1 eps: Mayar:1L P1  ret=  40.00  len= 1048  WR[warming up...]
  step=  43,128  1 eps: CoacA:1L P1  ret=  29.00  len=  915  WR[warming up...]
  step=  43,320  1 eps: CoacA:1L P1  ret=  22.00  len=  851  WR[warming up...]
  step=  44,688  1 eps: CoacA:1L P1  ret=  15.00  len=  910  WR[warming up...]
  step=  45,192  1 eps: Mayar:1L P1  ret=  13.20  len=  836  WR[warming up...]
  step=  45,312  1 eps: Mayar:1L P1  ret=  33.00  len= 1102  WR[warming up...]
  step=  45,528  1 eps: CoacA:1L P1  ret=  23.00  len=  925  WR[warming up...]
  step=  46,656  1 eps: Mayar:1L P1  ret=  46.00  len= 1023  WR[warming up...]
  step=  48,600  1 eps: POLig:1L P1  ret=  33.00  len= 1019  WR[warming up...]
  step=  48,864  1 eps: Mayar:1L P1  ret=  41.00  len= 1022  WR[warming up...]
  step=  49,272  1 eps: Mayar:1L P1  ret=  35.00  len= 1078  WR[warming up...]
  step=  49,872  1 eps: Mayar:1L P1  ret=  49.00  len= 1032  WR[warming up...]
  step=  50,760  1 eps: POLig:1L P0  ret=  -1.80  len=  683  WR[warming up...]
  step=  50,808  1 eps: Mayar:1L P1  ret=  12.00  len= 1201  WR[warming up...]
  step=  51,600  1 eps: POWor:1L P0  ret=  53.00  len=  905  WR[warming up...]
  step=  60,408  1 eps: CoacA:1L P0  ret=   4.20  len=  808  WR[warming up...]
  step=  61,008  1 eps: CoacA:1L P0  ret=  26.00  len=  955  WR[warming up...]
  step=  61,080  1 eps: POWor:1L P0  ret=  32.00  len=  855  WR[warming up...]
  step=  61,608  1 eps: CoacA:1L P0  ret=   0.20  len=  857  WR[warming up...]
  step=  61,968  1 eps: Mayar:1L P0  ret=  -5.80  len=  699  WR[warming up...]
  step=  63,456  1 eps: CoacA:1L P0  ret=  11.00  len=  874  WR[warming up...]
  step=  64,680  1 eps: CoacA:1L P0  ret=  22.20  len=  946  WR[warming up...]
  step=  65,472  1 eps: CoacA:1L P0  ret=  16.00  len=  923  WR[warming up...]
  step=  66,600  1 eps: Mayar:1L P0  ret=  12.00  len=  998  WR[warming up...]
  step=  67,056  1 eps: CoacA:1L P0  ret=  12.00  len=  932  WR[warming up...]
  step=  67,560  1 eps: CoacA:1L P0  ret=  35.00  len=  918  WR[warming up...]
  step=  68,040  2 eps: CoacA:1L P0 Mayar:1L P0  ret=  19.10  len=  897  WR[warming up...]
  step=  70,920  1 eps: POWor:1L P1  ret=  23.00  len=  805  WR[warming up...]
  step=  71,784  2 eps: Mayar:2L P0  ret=  34.00  len= 1020  WR[warming up...]
  step=  72,264  1 eps: POLig:1L P0  ret=  52.00  len=  986  WR[warming up...]
  step=  72,912  2 eps: Mayar:1L P0 POLig:1L P1  ret=  32.00  len=  922  WR[warming up...]
  step=  73,608  1 eps: Mayar:1L P0  ret=  61.00  len= 1314  WR[warming up...]
  step=  73,800  1 eps: POWor:1L P1  ret=   7.20  len=  530  WR[warming up...]
  step=  75,024  1 eps: Mayar:1L P0  ret=  43.00  len= 1090  WR[warming up...]
  step=  77,352  1 eps: Mayar:1L P0  ret=  48.00  len= 1279  WR[warming up...]
  step=  79,248  1 eps: CoacA:1L P1  ret=  -2.80  len=  785  WR[warming up...]
  step=  79,608  1 eps: CoacA:1L P1  ret=  -8.80  len=  750  WR[warming up...]
  step=  80,616  1 eps: CoacA:1L P1  ret=  12.00  len=  817  WR[warming up...]
  step=  80,880  1 eps: POWor:1L P0  ret=  -0.80  len=  415  WR[warming up...]
  step=  81,816  1 eps: Rando:1W P0  ret= 169.00  len= 3409  WR[warming up...]
  step=  83,328  1 eps: Mayar:1L P1  ret=  32.00  len=  890  WR[warming up...]
  step=  83,544  1 eps: CoacA:1L P1  ret=  32.00  len=  753  WR[warming up...]
  step=  84,480  1 eps: CoacA:1L P1  ret=  34.00  len=  876  WR[warming up...]
  step=  84,960  1 eps: POWor:1L P0  ret=   1.20  len=  465  WR[warming up...]
  step=  86,160  1 eps: CoacA:1L P1  ret=  31.00  len=  895  WR[warming up...]
  step=  87,120  1 eps: Rando:1L P0  ret=  -0.80  len= 3630  WR[warming up...]
  step=  88,296  1 eps: CoacA:1L P1  ret=  31.00  len=  885  WR[warming up...]
  step=  88,392  1 eps: CoacA:1L P1  ret=  36.00  len=  848  WR[warming up...]
  step=  88,680  1 eps: CoacA:1L P1  ret=  38.00  len=  880  WR[warming up...]
  step=  89,376  1 eps: POLig:1L P0  ret=  -0.80  len=  686  WR[warming up...]
  step=  90,432  1 eps: Mayar:1L P1  ret=  43.00  len=  993  WR[warming up...]
  step=  91,008  1 eps: Mayar:1L P1  ret=  51.60  len=  957  WR[warming up...]
  step=  92,808  1 eps: Mayar:1L P1  ret=  30.00  len=  829  WR[warming up...]
  step=  94,800  1 eps: Mayar:1L P1  ret=  27.00  len=  883  WR[warming up...]
  step=  95,856  1 eps: POLig:1L P1  ret=  50.20  len=  983  WR[warming up...]
  step=  96,288  1 eps: Mayar:1L P1  ret=   2.20  len=  789  WR[warming up...]
  step=  96,504  1 eps: Mayar:1L P1  ret=   9.20  len=  895  WR[warming up...]
  step=  97,200  1 eps: Mayar:1L P1  ret=  39.00  len= 1059  WR[warming up...]
  step=  98,448  1 eps: Mayar:1L P1  ret=  44.00  len= 1111  WR[warming up...]
  step= 100,008  1 eps: CoacA:1L P0  ret=  -9.80  len=  850  WR[warming up...]
  step= 100,416  1 eps: CoacA:1L P0  ret=  -5.80  len=  825  WR[warming up...]
  step= 101,280  1 eps: CoacA:1L P0  ret=  30.00  len=  918  WR[warming up...]
  step= 104,520  1 eps: CoacA:1L P0  ret=   0.20  len=  835  WR[warming up...]
  step= 106,128  1 eps: CoacA:1L P0  ret=  30.00  len=  941  WR[warming up...]
  step= 106,512  1 eps: CoacA:1L P0  ret=  35.00  len=  848  WR[warming up...]
  step= 106,608  1 eps: Mayar:1L P0  ret=  29.20  len=  970  WR[warming up...]
  step= 108,096  1 eps: CoacA:1L P0  ret=  -5.80  len=  825  WR[warming up...]
  step= 109,080  1 eps: POWor:1L P1  ret=  51.00  len= 1005  WR[warming up...]
  step= 109,248  1 eps: CoacA:1L P0  ret=  18.20  len=  869  WR[warming up...]
  step= 109,992  1 eps: POLig:1L P1  ret=  29.00  len=  859  WR[warming up...]
  step= 110,280  1 eps: Mayar:1L P0  ret=  -5.80  len=  728  WR[warming up...]
  step= 111,600  1 eps: CoacA:1L P0  ret=  33.00  len=  955  WR[warming up...]
  step= 115,032  1 eps: Mayar:1L P0  ret=  13.20  len=  843  WR[warming up...]
  step= 117,216  1 eps: Mayar:1L P0  ret=  52.00  len= 1092  WR[warming up...]
  step= 118,392  1 eps: Mayar:1L P0  ret=  61.00  len= 1165  WR[warming up...]
  step= 118,440  1 eps: Mayar:1L P0  ret=   6.20  len=  914  WR[warming up...]
  step= 118,632  1 eps: Mayar:1L P0  ret=  30.20  len=  931  WR[warming up...]
  step= 118,848  1 eps: CoacA:1L P1  ret=  34.00  len=  768  WR[warming up...]
  step= 119,448  1 eps: Mayar:1L P0  ret=  14.20  len=  875  WR[warming up...]
  step= 120,768  1 eps: CoacA:1L P1  ret=  34.00  len=  865  WR[warming up...]
  step= 121,512  1 eps: POLig:1L P0  ret=  77.00  len= 1069  WR[warming up...]
  step= 123,432  1 eps: CoacA:1L P1  ret=  38.00  len=  923  WR[warming up...]
  step= 124,656  1 eps: CoacA:1L P1  ret=  30.00  len=  839  WR[warming up...]
  step= 124,680  1 eps: Mayar:1L P0  ret=  67.00  len= 1145  WR[warming up...]
  step= 125,544  1 eps: CoacA:1L P1  ret=  -6.80  len=  727  WR[Coac=0%]
  step= 126,768  1 eps: CoacA:1L P1  ret=  26.00  len=  860  WR[Coac=0%]
  step= 127,608  1 eps: POLig:1L P0  ret=   8.20  len=  734  WR[Coac=0%]
  step= 128,088  1 eps: CoacA:1L P1  ret=  42.00  len=  899  WR[Coac=0%]
  step= 129,048  1 eps: CoacA:1L P1  ret=   0.20  len=  825  WR[Coac=0%]
  step= 129,960  1 eps: POWor:1L P1  ret= 130.00  len= 2045  WR[Coac=0%]
  step= 131,904  1 eps: CoacA:1L P1  ret=  34.00  len=  846  WR[Coac=0%]
  step= 132,720  1 eps: Mayar:1L P1  ret=  52.00  len= 1088  WR[Coac=0%]
  step= 134,376  1 eps: Mayar:1L P1  ret=  37.00  len= 1004  WR[Coac=0%]
  step= 135,600  1 eps: POWor:1L P0  ret=  67.00  len= 1105  WR[Coac=0%]
  step= 138,408  1 eps: Mayar:1L P1  ret=  26.00  len=  883  WR[Coac=0%]
  step= 138,768  1 eps: Mayar:1L P1  ret=   2.20  len=  805  WR[Coac=0%]
  step= 139,248  1 eps: Mayar:1L P1  ret=  51.00  len= 1009  WR[Coac=0% Maya=0%]
  step= 140,880  1 eps: CoacA:1L P0  ret=  33.00  len=  918  WR[Coac=0% Maya=0%]
  step= 141,600  1 eps: POLig:1L P1  ret=  14.20  len=  837  WR[Coac=0% Maya=0%]
  step= 142,440  1 eps: CoacA:1L P0  ret=  25.00  len=  903  WR[Coac=0% Maya=0%]
  step= 143,352  1 eps: CoacA:1L P0  ret=   6.20  len=  830  WR[Coac=0% Maya=0%]
  step= 144,312  1 eps: CoacA:1L P0  ret=  11.20  len=  782  WR[Coac=0% Maya=0%]
  step= 144,936  1 eps: Mayar:1L P1  ret=  43.00  len= 1106  WR[Coac=0% Maya=0%]
  step= 145,344  1 eps: Mayar:1L P1  ret=  39.00  len=  861  WR[Coac=0% Maya=0%]
  step= 146,928  1 eps: CoacA:1L P0  ret=  -5.80  len=  785  WR[Coac=0% Maya=0%]
  step= 148,296  1 eps: Mayar:1L P1  ret=  62.00  len= 1244  WR[Coac=0% Maya=0%]
  step= 149,136  1 eps: CoacA:1L P0  ret=  43.20  len= 1020  WR[Coac=0% Maya=0%]
  step= 149,544  1 eps: POLig:1L P1  ret=  38.20  len=  914  WR[Coac=0% Maya=0%]
  step= 149,976  1 eps: CoacA:1L P0  ret=  21.00  len=  872  WR[Coac=0% Maya=0%]
  step= 151,080  1 eps: CoacA:1L P0  ret=  42.45  len= 1013  WR[Coac=0% Maya=0%]
  step= 152,304  1 eps: CoacA:1L P0  ret=  16.20  len=  850  WR[Coac=0% Maya=0%]
  step= 153,600  1 eps: POWor:1L P1  ret=  24.00  len=  750  WR[Coac=0% Maya=0%]
  step= 154,032  1 eps: Mayar:1L P1  ret=  89.20  len= 1475  WR[Coac=0% Maya=0%]
  step= 155,112  1 eps: Mayar:1L P0  ret=  21.20  len=  933  WR[Coac=0% Maya=0%]
  step= 158,328  1 eps: Mayar:1L P0  ret=  -1.80  len=  795  WR[Coac=0% Maya=0%]
  step= 159,720  1 eps: Mayar:1L P0  ret=  30.20  len= 1056  WR[Coac=0% Maya=0%]
  step= 159,984  1 eps: CoacA:1L P1  ret=   9.20  len=  796  WR[Coac=0% Maya=0%]
  step= 160,104  1 eps: Mayar:1L P0  ret=  27.20  len=  889  WR[Coac=0% Maya=0%]
  step= 162,312  1 eps: CoacA:1L P1  ret=  -6.80  len=  750  WR[Coac=0% Maya=0%]
  step= 162,528  1 eps: CoacA:1L P1  ret=  36.60  len=  837  WR[Coac=0% Maya=0%]
  step= 162,672  1 eps: POLig:1L P0  ret=  49.45  len=  878  WR[Coac=0% Maya=0%]
  step= 163,008  1 eps: Mayar:1L P0  ret=  18.20  len= 1025  WR[Coac=0% Maya=0%]
  step= 163,488  1 eps: Mayar:1L P0  ret=  -1.80  len=  773  WR[Coac=0% Maya=0%]
  step= 163,752  1 eps: CoacA:1L P1  ret=  24.00  len=  850  WR[Coac=0% Maya=0%]
  step= 166,920  1 eps: POWor:1L P0  ret= 110.00  len= 1540  WR[Coac=0% Maya=0%]
  step= 167,064  1 eps: CoacA:1L P1  ret=  37.00  len=  839  WR[Coac=0% Maya=0%]
  step= 167,208  1 eps: POLig:1L P0  ret=  13.20  len=  736  WR[Coac=0% Maya=0%]
  step= 169,704  1 eps: Mayar:1L P0  ret=  46.25  len=  892  WR[Coac=0% Maya=0%]
  step= 170,016  1 eps: CoacA:1L P1  ret=  12.20  len=  835  WR[Coac=0% Maya=0%]
  step= 170,688  1 eps: CoacA:1L P1  ret=  23.20  len=  817  WR[Coac=0% Maya=0%]
  step= 170,904  1 eps: CoacA:1L P1  ret=  -6.80  len=  775  WR[Coac=0% Maya=0%]
  step= 171,816  1 eps: Mayar:1L P0  ret=  56.20  len= 1103  WR[Coac=0% Maya=0%]
  step= 173,520  1 eps: CoacA:1L P1  ret=  42.00  len= 1016  WR[Coac=0% Maya=0%]
  step= 176,760  1 eps: POWor:1L P1  ret=  -3.80  len=  410  WR[Coac=0% Maya=0%]
  step= 177,816  1 eps: Rando:1D P1  ret= 202.00  len= 4000  WR[Coac=0% Maya=0%]
  step= 178,488  1 eps: Mayar:1L P1  ret=   8.20  len=  766  WR[Coac=0% Maya=0%]
  step= 181,536  1 eps: POLig:1L P1  ret=  45.00  len=  786  WR[Coac=0% Maya=0%]
  step= 181,584  1 eps: CoacA:1L P0  ret=   5.00  len=  803  WR[Coac=0% Maya=0%]
  step= 182,136  1 eps: Mayar:1L P1  ret=  56.00  len= 1126  WR[Coac=0% Maya=0%]
  step= 182,400  1 eps: Mayar:1L P0  ret=  74.45  len= 1182  WR[Coac=0% Maya=0%]
  step= 182,736  1 eps: CoacA:1L P0  ret=  31.45  len=  948  WR[Coac=0% Maya=0%]
  step= 183,096  1 eps: CoacA:1L P0  ret=  21.20  len=  857  WR[Coac=0% Maya=0%]
  step= 183,120  1 eps: Rando:1D P1  ret= 205.20  len= 4000  WR[Coac=0% Maya=0%]
  step= 184,032  1 eps: CoacA:1L P0  ret=  16.20  len=  845  WR[Coac=0% Maya=0%]
  step= 184,176  1 eps: Mayar:1L P1  ret=  10.20  len=  862  WR[Coac=0% Maya=0%]
  step= 186,576  1 eps: Mayar:1L P1  ret=  49.20  len=  982  WR[Coac=0% Maya=0%]
  step= 187,200  1 eps: CoacA:1L P0  ret=  41.20  len=  839  WR[Coac=0% Maya=0%]
  step= 189,096  1 eps: POLig:1L P1  ret=  43.80  len=  912  WR[Coac=0% Maya=0%]
  step= 189,360  1 eps: POWor:1L P0  ret=  99.00  len= 1490  WR[Coac=0% Maya=0%]
  step= 189,456  1 eps: Mayar:1L P1  ret=  78.00  len= 1239  WR[Coac=0% Maya=0%]
  step= 189,600  1 eps: POWor:1L P0  ret=  10.20  len=  535  WR[Coac=0% Maya=0%]
  step= 189,888  1 eps: Mayar:1L P1  ret=  70.00  len= 1315  WR[Coac=0% Maya=0%]
  step= 190,728  1 eps: CoacA:1L P0  ret=  -2.80  len=  826  WR[Coac=0% Maya=0%]
  step= 190,896  1 eps: CoacA:1L P0  ret=   3.20  len=  870  WR[Coac=0% Maya=0%]
  step= 192,120  1 eps: CoacA:1L P0  ret=  24.20  len=  893  WR[Coac=0% Maya=0%]
  step= 194,040  1 eps: CoacA:1L P0  ret=  16.20  len=  855  WR[Coac=0% Maya=0%]
  step= 200,424  1 eps: CoacA:1L P1  ret=   3.20  len=  785  WR[Coac=0% Maya=0%]
  step= 200,760  1 eps: POWor:1L P1  ret=  14.20  len=  475  WR[Coac=0% Maya=0%]
  step= 201,456  1 eps: Mayar:1L P0  ret=  37.20  len=  957  WR[Coac=0% Maya=0%]
  step= 201,528  1 eps: POLig:1L P0  ret=  26.20  len=  833  WR[Coac=0% Maya=0%]
  step= 202,920  1 eps: Mayar:1L P1  ret=  89.00  len= 1384  WR[Coac=0% Maya=0%]
  step= 203,016  1 eps: Mayar:1L P1  ret=  11.20  len=  859  WR[Coac=0% Maya=0%]
  step= 203,856  1 eps: CoacA:1L P1  ret=  34.00  len=  865  WR[Coac=0% Maya=0%]
  step= 204,144  1 eps: CoacA:1L P1  ret=  41.45  len=  892  WR[Coac=0% Maya=0%]
  step= 204,792  1 eps: CoacA:1L P1  ret=  30.20  len=  865  WR[Coac=0% Maya=0%]
  step= 205,800  1 eps: CoacA:1L P1  ret=  24.20  len=  775  WR[Coac=0% Maya=0%]
  step= 206,640  1 eps: POWor:1L P1  ret=  28.00  len=  710  WR[Coac=0% Maya=0%]
  step= 208,848  1 eps: CoacA:1L P1  ret=  10.20  len=  755  WR[Coac=0% Maya=0%]
  step= 210,936  1 eps: CoacA:1L P1  ret=  32.00  len=  835  WR[Coac=0% Maya=0%]
  step= 211,464  1 eps: POLig:1L P0  ret=  75.65  len=  932  WR[Coac=0% Maya=0%]
  step= 211,560  1 eps: Mayar:1L P0  ret=  60.40  len= 1141  WR[Coac=0% Maya=0%]
  step= 212,184  1 eps: Mayar:1L P0  ret=  59.20  len= 1252  WR[Coac=0% Maya=0%]
  step= 212,448  1 eps: CoacA:1L P1  ret=  39.00  len=  847  WR[Coac=0% Maya=0%]
  step= 214,176  1 eps: CoacA:1L P1  ret=  27.20  len=  839  WR[Coac=0% Maya=0%]
  step= 214,488  1 eps: Mayar:1L P0  ret=  39.20  len= 1025  WR[Coac=0% Maya=0%]
  step= 214,584  1 eps: Mayar:1L P0  ret=  80.20  len= 1167  WR[Coac=0% Maya=0%]
  step= 216,360  1 eps: Mayar:1L P1  ret= 115.00  len= 1856  WR[Coac=0% Maya=0%]
  step= 217,920  1 eps: POWor:1L P0  ret=  14.20  len=  715  WR[Coac=0% Maya=0%]
  step= 222,552  1 eps: CoacA:1L P0  ret=  44.00  len=  922  WR[Coac=0% Maya=0%]
  step= 225,168  1 eps: CoacA:1L P0  ret=   7.20  len=  876  WR[Coac=0% Maya=0%]
  step= 226,656  1 eps: POLig:1L P1  ret=  62.00  len= 1047  WR[Coac=0% Maya=0%]
  step= 227,304  1 eps: CoacA:1L P0  ret=  -5.80  len=  769  WR[Coac=0% Maya=0%]
  step= 227,352  1 eps: Mayar:1L P1  ret=  59.00  len= 1079  WR[Coac=0% Maya=0%]
  step= 228,432  1 eps: CoacA:1L P0  ret=  51.60  len=  943  WR[Coac=0% Maya=0%]
  step= 229,008  1 eps: CoacA:1L P0  ret=  52.20  len= 1048  WR[Coac=0% Maya=0%]
  step= 229,320  1 eps: POWor:1L P1  ret=   7.20  len=  475  WR[Coac=0% Maya=0%]
  step= 231,792  1 eps: Mayar:1L P0  ret=  51.20  len= 1203  WR[Coac=0% Maya=0%]
  step= 232,968  1 eps: POLig:1L P1  ret=  55.20  len=  896  WR[Coac=0% Maya=0%]
  step= 233,184  2 eps: CoacA:2L P0  ret=  52.95  len= 1055  WR[Coac=0% Maya=0%]
  step= 234,768  1 eps: Mayar:1L P0  ret=  91.20  len= 1323  WR[Coac=0% Maya=0%]
  step= 235,176  1 eps: CoacA:1L P0  ret=  50.00  len=  947  WR[Coac=0% Maya=0%]
  step= 235,632  1 eps: Mayar:1L P1  ret=  31.20  len=  977  WR[Coac=0% Maya=0%]
  step= 236,016  1 eps: CoacA:1L P0  ret=  31.00  len=  910  WR[Coac=0% Maya=0%]
  step= 236,616  1 eps: Mayar:1L P0  ret= 107.00  len= 1965  WR[Coac=0% Maya=0%]
  step= 237,696  1 eps: Mayar:1L P0  ret=  26.20  len=  889  WR[Coac=0% Maya=0%]
  step= 241,200  1 eps: CoacA:1L P1  ret=  10.20  len=  777  WR[Coac=0% Maya=0%]
  step= 242,592  1 eps: Mayar:1L P1  ret=  66.00  len= 1171  WR[Coac=0% Maya=0%]
  step= 245,064  1 eps: CoacA:1L P1  ret=   1.20  len=  740  WR[Coac=0% Maya=0%]
  step= 246,216  1 eps: CoacA:1L P1  ret=  -4.80  len=  717  WR[Coac=0% Maya=0%]
  step= 246,336  1 eps: Rando:1W P0  ret= 217.00  len= 2855  WR[Coac=0% Maya=0%]
  step= 247,752  1 eps: CoacA:1L P1  ret=  34.20  len=  941  WR[Coac=0% Maya=0%]
  step= 248,400  1 eps: CoacA:1L P1  ret=  27.20  len=  832  WR[Coac=0% Maya=0%]
  step= 249,384  1 eps: POLig:1L P0  ret=  65.60  len=  947  WR[Coac=0% Maya=0%]
  step= 249,720  1 eps: POWor:1L P0  ret=  15.20  len=  850  WR[Coac=0% Maya=0%]
  step= 251,400  1 eps: Mayar:1L P1  ret= 100.00  len= 1660  WR[Coac=0% Maya=0%]
  step= 252,480  1 eps: CoacA:1L P1  ret=  27.20  len=  804  WR[Coac=0% Maya=0%]
  step= 252,912  1 eps: Mayar:1L P0  ret=  53.45  len= 1065  WR[Coac=0% Maya=0%]
  step= 253,824  1 eps: CoacA:1L P1  ret=  26.20  len=  860  WR[Coac=0% Maya=0%]
  step= 254,328  1 eps: Mayar:1L P1  ret=  42.45  len=  939  WR[Coac=0% Maya=0%]
  step= 254,880  1 eps: Rando:1W P0  ret= 177.45  len= 2990  WR[Coac=0% Maya=0%]
  step= 255,168  1 eps: CoacA:1L P1  ret=  40.00  len=  798  WR[Coac=0% Maya=0%]
  step= 255,624  1 eps: CoacA:1L P1  ret=  41.00  len=  852  WR[Coac=0% Maya=0%]
  step= 256,704  1 eps: Mayar:1L P1  ret=  42.00  len=  914  WR[Coac=0% Maya=0%]
  step= 257,616  1 eps: POLig:1L P0  ret=  55.20  len= 1027  WR[Coac=0% Maya=0%]
  step= 257,808  1 eps: Mayar:1L P1  ret= 139.70  len= 1801  WR[Coac=0% Maya=0%]
  step= 260,424  1 eps: Mayar:1L P1  ret=  55.20  len=  947  WR[Coac=0% Maya=0%]
  step= 261,672  1 eps: Mayar:1L P0  ret=  44.20  len= 1085  WR[Coac=0% Maya=0%]
  step= 261,840  1 eps: CoacA:1L P0  ret=  38.45  len=  860  WR[Coac=0% Maya=0%]
  step= 263,952  1 eps: Mayar:1L P1  ret=  57.00  len= 1139  WR[Coac=0% Maya=0%]
  step= 265,464  1 eps: CoacA:1L P0  ret=  36.20  len=  850  WR[Coac=0% Maya=0%]
  step= 267,360  1 eps: POWor:1L P0  ret= 179.00  len= 2530  WR[Coac=0% Maya=0%]
  step= 267,648  1 eps: POLig:1L P1  ret=  14.00  len=  761  WR[Coac=0% Maya=0%]
  step= 267,840  1 eps: CoacA:1L P0  ret=  47.20  len=  901  WR[Coac=0% Maya=0%]
  step= 270,072  2 eps: CoacA:1L P0 Mayar:1L P0  ret=  50.95  len= 1037  WR[Coac=0% Maya=0%]
  step= 270,816  1 eps: CoacA:1L P0  ret=  44.20  len=  934  WR[Coac=0% Maya=0%]
  step= 272,328  1 eps: Mayar:1L P0  ret=  27.20  len=  872  WR[Coac=0% Maya=0%]
  step= 274,296  1 eps: Mayar:1L P0  ret=   3.20  len=  733  WR[Coac=0% Maya=0%]
